,event_id,member_id,group_id
77890,233150406,212384488,18494105
77891,233149635,206481851,18494105
77892,233149635,193728410,18494105
77893,233149635,203244815,18494105
77894,233149635,210752383,18494105
77895,233149635,212722637,18494105
77896,233149635,194027075,18494105
77897,233149635,212563468,18494105
77898,233477269,206284282,18494105
77899,233150580,193728410,18494105
77900,233150580,212177519,18494105
77901,233150580,212432490,18494105
77902,233150580,135769462,18494105
77903,233150580,202629605,18494105
77904,233150580,211601694,18494105
77905,233150580,49816142,18494105
77906,233150580,185194476,18494105
77907,233150580,113263012,18494105
77908,233150580,212384488,18494105
77909,231779092,193728410,18494105
77910,231779092,152606552,18494105
77911,231779092,134073882,18494105
77912,231779092,211734971,18494105
77913,231779092,199371759,18494105
77914,231779092,90734412,18494105
77915,231779092,210752383,18494105
77916,231779092,30076012,18494105
77917,231779092,211597628,18494105
77918,231779092,200978535,18494105
77919,231779092,209817672,18494105
77920,231779092,7979701,18494105
77921,231779092,198713566,18494105
77922,231779092,211774374,18494105
77923,231779092,171855832,18494105
77924,231779092,86586812,18494105
77925,231779092,81827112,18494105
77926,231779092,34003902,18494105
77927,231947068,206481851,18494105
77928,231947068,8820481,18494105
77929,231947068,152606552,18494105
77930,231947068,210013317,18494105
77931,231947068,90734412,18494105
77932,231947068,210560022,18494105
77933,231947068,1164000,18494105
77934,231947068,92151882,18494105
77935,231947068,198713566,18494105
77936,231947068,82521282,18494105
77937,231947068,210940041,18494105
77938,231947068,182831865,18494105
77939,231947068,34003902,18494105
77940,231947068,211469988,18494105
77941,231947068,174031072,18494105
77942,232704856,193728410,18494105
77943,232704856,152606552,18494105
77944,232704856,200011300,18494105
77945,232704856,134073882,18494105
77946,232704856,90734412,18494105
77947,232704856,210560022,18494105
77948,232704856,210752383,18494105
77949,232704856,210742659,18494105
77950,232704856,210809950,18494105
77951,232704856,210940041,18494105
77952,232704856,34003902,18494105
77953,232704856,211469988,18494105
77954,232704856,211479084,18494105
77955,231779073,210021365,18494105
77956,231779073,193728410,18494105
77957,231779073,210612113,18494105
77958,231779073,210274594,18494105
77959,231779073,90734412,18494105
77960,231779073,197345482,18494105
77961,231779073,210409139,18494105
77962,231779073,210410402,18494105
77963,231946903,18228571,18494105
77964,231946903,55576122,18494105
77965,231946903,208977088,18494105
77966,231946903,8820481,18494105
77967,231946903,184019319,18494105
77968,231946903,203244569,18494105
77969,231946903,152606552,18494105
77970,231946903,7816806,18494105
77971,231946903,113032392,18494105
77972,231946903,209940422,18494105
77973,231946903,208179508,18494105
77974,231946903,209817672,18494105
77975,231946903,197345482,18494105
77976,231946903,86586812,18494105
77977,231946903,209059078,18494105
77978,231946903,70358692,18494105
77979,231946903,208137384,18494105
77980,231946903,204412550,18494105
77981,231946903,205736897,18494105
77982,231946903,204878170,18494105
77983,231946903,48232882,18494105
77984,231946903,209894337,18494105
77985,231947106,206481851,18494105
77986,231947106,209086586,18494105
77987,231947106,209716189,18494105
77988,231947106,208977088,18494105
77989,231947106,193728410,18494105
77990,231947106,152606552,18494105
77991,231947106,209940422,18494105
77992,231947106,209944678,18494105
77993,231947106,209817672,18494105
77994,231947106,197345482,18494105
77995,231947106,189686218,18494105
77996,231947106,70358692,18494105
77997,231947106,209894337,18494105
77998,232573937,205798116,18494105
77999,232573937,193728410,18494105
78000,232573937,209281350,18494105
78001,232573937,4686468,18494105
78002,232573937,40009172,18494105
78003,232573937,132277442,18494105
78004,231779016,18228571,18494105
78005,231779016,193729229,18494105
78006,231779016,193728410,18494105
78007,231779016,4686468,18494105
78008,231779016,208179508,18494105
78009,231779016,208636121,18494105
78010,231779016,205541019,18494105
78011,231779016,86586812,18494105
78012,231779016,112074682,18494105
78013,231779016,204412550,18494105
78014,231779016,204878170,18494105
78015,231779016,208048638,18494105
78016,231779050,193728410,18494105
78017,231779050,208179508,18494105
78018,231779050,46957092,18494105
78019,231779050,205541019,18494105
78020,231779050,207977133,18494105
78021,231779050,86586812,18494105
78022,231779050,208137384,18494105
78023,231779050,204412550,18494105
78024,231779050,207994183,18494105
78025,231779050,208048638,18494105
78026,231577995,206481851,18494105
78027,231577995,205798116,18494105
78028,231577995,203244569,18494105
78029,231577995,32093052,18494105
78030,231577995,109516982,18494105
78031,231577995,71854632,18494105
78032,231577995,205535019,18494105
78033,231577995,205541019,18494105
78034,231577995,206058894,18494105
78035,231577995,206865240,18494105
78036,231577995,205736897,18494105
78037,231577995,204878170,18494105
78038,231577995,112524722,18494105
78039,231577894,206481851,18494105
78040,231577894,18228571,18494105
78041,231577894,206639038,18494105
78042,231577894,193728410,18494105
78043,231577894,203244569,18494105
78044,231577894,206075264,18494105
78045,231577894,206392672,18494105
78046,231577894,189560011,18494105
78047,231577894,206867137,18494105
78048,231577894,109516982,18494105
78049,231577894,206452178,18494105
78050,231577894,197405466,18494105
78051,231577894,3016909,18494105
78052,231577894,3214423,18494105
78053,231577894,112074682,18494105
78054,231577894,207118547,18494105
78055,231577894,204878170,18494105
78056,231577894,207062282,18494105
78057,231692623,18228571,18494105
78058,231692623,206639038,18494105
78059,231692623,193728410,18494105
78060,231692623,128254422,18494105
78061,231692623,197345482,18494105
78062,231374031,193728410,18494105
78063,231374031,109516982,18494105
78064,231374031,194219253,18494105
78065,231374031,11826633,18494105
78066,231374031,127251592,18494105
78067,231374031,67864752,18494105
78068,231374031,180069392,18494105
78069,231374031,204878170,18494105
78070,230641698,193728410,18494105
78071,230641698,205480583,18494105
78072,230641698,127214502,18494105
78073,230641698,203244569,18494105
78074,230641698,189845541,18494105
78075,230641698,185314082,18494105
78076,230641698,189560011,18494105
78077,230641698,205016787,18494105
78078,230641698,109516982,18494105
78079,230641698,177135382,18494105
78080,230641698,200978535,18494105
78081,230641698,157031542,18494105
78082,230641698,205535019,18494105
78083,230641698,11402661,18494105
78084,230641698,205541019,18494105
78085,230641698,205373882,18494105
78086,230641698,197345482,18494105
78087,230641698,5900662,18494105
78088,230641698,204670018,18494105
78089,230641698,7756431,18494105
78090,230641698,190628967,18494105
78091,230641698,97340162,18494105
78092,230498218,193728410,18494105
78093,230498218,195726664,18494105
78094,230644387,139428852,18494105
78095,230644387,189845541,18494105
78096,230644387,186495458,18494105
78097,230644387,3796927,18494105
78098,230644387,128584752,18494105
78099,230644387,189935447,18494105
78100,230644387,83616932,18494105
78101,230644387,1164000,18494105
78102,230644387,200487104,18494105
78103,230644387,202224239,18494105
78104,230644387,197345482,18494105
78105,230644387,46486792,18494105
78106,230644387,186038725,18494105
78107,230644387,191164555,18494105
78108,230644387,204670018,18494105
78109,230644387,190628967,18494105
78110,230644387,195139991,18494105
78111,230644387,202978621,18494105
78112,230498178,193728410,18494105
78113,230498178,189845541,18494105
78114,230498178,186495458,18494105
78115,230498178,203721789,18494105
78116,230498178,182372032,18494105
78117,230498178,204903814,18494105
78118,230498178,197345482,18494105
78119,230498178,14638667,18494105
78120,230498178,74778672,18494105
78121,229848918,190787043,18494105
78122,229848918,202864441,18494105
78123,229848918,139428852,18494105
78124,229848918,184019319,18494105
78125,229848918,192193130,18494105
78126,229848918,202318153,18494105
78127,229848918,50646152,18494105
78128,229848918,20619321,18494105
78129,229848918,194219253,18494105
78130,229848918,140339832,18494105
78131,229848918,197345482,18494105
78132,229848918,192031693,18494105
78133,229848918,199854245,18494105
78134,229848918,385344,18494105
78135,229848918,174031072,18494105
78136,229848296,202864441,18494105
78137,229848296,193728410,18494105
78138,229848296,202318153,18494105
78139,229848296,202982028,18494105
78140,229848296,20619321,18494105
78141,229848296,385344,18494105
78142,229796646,192724408,18494105
78143,229796646,202864441,18494105
78144,229796646,202745318,18494105
78145,229796646,193728410,18494105
78146,229796646,184019319,18494105
78147,229796646,195652091,18494105
78148,229796646,113482852,18494105
78149,229796646,134073882,18494105
78150,229796646,202059088,18494105
78151,229796646,198075659,18494105
78152,229796646,195803647,18494105
78153,229796646,202123236,18494105
78154,229796609,192724408,18494105
78155,229796609,202864441,18494105
78156,229796609,202745318,18494105
78157,229796609,193728410,18494105
78158,229796609,113482852,18494105
78159,229796609,50646152,18494105
78160,229796609,193464463,18494105
78161,229796609,3562568,18494105
78162,229796609,202059088,18494105
78163,229796609,195803647,18494105
78164,229796609,202428414,18494105
78165,229613192,14226259,18494105
78166,229613192,193728410,18494105
78167,229613192,200612671,18494105
78168,229613192,191998409,18494105
78169,229613192,199854245,18494105
78170,229285980,193728410,18494105
78171,229285980,46486792,18494105
78172,229285980,182832729,18494105
78173,229285980,183727389,18494105
78174,229317643,75873682,18494105
78175,229317643,201229964,18494105
78176,229317643,193728410,18494105
78177,229317643,201086818,18494105
78178,229317643,127214502,18494105
78179,229317643,198075659,18494105
78180,229317643,11591516,18494105
78181,229324666,193728410,18494105
78182,229324666,160179142,18494105
78183,229324666,184019319,18494105
78184,229324666,199789219,18494105
78185,229324666,13348144,18494105
78186,229324666,201261648,18494105
78187,229324666,171855832,18494105
78188,229324666,178938602,18494105
78189,229324666,157508762,18494105
78190,228381245,198899767,18494105
78191,228381245,100109982,18494105
78192,228381245,121097932,18494105
78193,228381245,11872972,18494105
78194,228381245,6794920,18494105
78195,228381245,198976621,18494105
78196,228381245,143437442,18494105
78197,228381245,75873682,18494105
78198,228381245,193728410,18494105
78199,228381245,184019319,18494105
78200,228381245,195750926,18494105
78201,228381245,197780893,18494105
78202,228381245,199519697,18494105
78203,228381245,199171648,18494105
78204,228381245,173174192,18494105
78205,228381245,104388972,18494105
78206,228381245,13348144,18494105
78207,228381245,186071024,18494105
78208,228381245,188972315,18494105
78209,228381245,198075659,18494105
78210,228381245,65339632,18494105
78211,228381245,199340802,18494105
78212,228381245,183248122,18494105
78213,228381245,11591516,18494105
78214,228381245,48232882,18494105
78215,228203492,193728410,18494105
78216,228203492,30076012,18494105
78217,228203492,140339832,18494105
78218,228203492,198075659,18494105
78219,228203492,182832729,18494105
78220,228203492,183727389,18494105
78221,228203492,198393616,18494105
78222,228203466,185132961,18494105
78223,228203466,193728410,18494105
78224,228203466,197780893,18494105
78225,228203466,13348144,18494105
78226,228203466,190827213,18494105
78227,228203466,198686322,18494105
78228,228203466,171855832,18494105
78229,227121530,185132961,18494105
78230,227121530,3995171,18494105
78231,227121530,193728410,18494105
78232,227121530,197780893,18494105
78233,227121530,12399961,18494105
78234,227121530,188476323,18494105
78235,227121530,57169392,18494105
78236,227121530,391708,18494105
78237,227121530,197727816,18494105
78238,227121530,197770872,18494105
78239,227121530,183345433,18494105
78240,227121530,183171432,18494105
78241,227121530,188830753,18494105
78242,227121530,13348144,18494105
78243,227121530,12307860,18494105
78244,227121530,136871542,18494105
78245,227121530,9540693,18494105
78246,227121530,197183245,18494105
78247,227121530,196654106,18494105
78248,227121530,191998409,18494105
78249,227121530,197345482,18494105
78250,227121530,9524129,18494105
78251,227121530,737103,18494105
78252,227121530,197674684,18494105
78253,227121530,195371955,18494105
78254,227121530,53121132,18494105
78255,227121530,45597012,18494105
78256,227121530,82629722,18494105
78257,227121530,110335242,18494105
78258,227121530,195806604,18494105
78259,227121530,157508762,18494105
78260,227121530,176581692,18494105
78261,227143520,196618784,18494105
78262,227143520,193728410,18494105
78263,227143520,94498242,18494105
78264,227143520,140339832,18494105
78265,227143520,190827213,18494105
78266,227143520,737103,18494105
78267,227143520,195972209,18494105
78268,227143520,190227588,18494105
78269,226757749,196613525,18494105
78270,226757749,55576122,18494105
78271,226757749,196618784,18494105
78272,226757749,196611355,18494105
78273,226757749,193728410,18494105
78274,226757749,192116229,18494105
78275,226757749,195652091,18494105
78276,226757749,196611936,18494105
78277,226757749,196609441,18494105
78278,226757749,196618602,18494105
78279,226757749,196608412,18494105
78280,226757749,195613137,18494105
78281,226757749,184188688,18494105
78282,226757749,12995632,18494105
78283,226757749,83423812,18494105
78284,226757749,196623677,18494105
78285,226757749,26658362,18494105
78286,226757749,196610942,18494105
78287,226757749,187904554,18494105
78288,226757749,196609496,18494105
78289,226757749,196610804,18494105
78290,226757749,196390199,18494105
78291,226757749,11591516,18494105
78292,226757749,196610056,18494105
78293,226757749,196607825,18494105
78294,226814106,193728410,18494105
78295,226814106,155801852,18494105
78296,226814106,391708,18494105
78297,226814106,94498242,18494105
78298,226814106,86678412,18494105
78299,226814106,195696513,18494105
78300,223425455,193049475,18494105
78301,223425455,195746827,18494105
78302,223425455,11872972,18494105
78303,223425455,55576122,18494105
78304,223425455,63282212,18494105
78305,223425455,184019319,18494105
78306,223425455,127214502,18494105
78307,223425455,192545823,18494105
78308,223425455,185314082,18494105
78309,223425455,136181552,18494105
78310,223425455,185431528,18494105
78311,223425455,12307860,18494105
78312,223425455,190827213,18494105
78313,223425455,194829251,18494105
78314,223425455,83616932,18494105
78315,223425455,190602521,18494105
78316,223425455,162731242,18494105
78317,223425455,1164000,18494105
78318,223425455,195665672,18494105
78319,223425455,194425712,18494105
78320,223425455,171855832,18494105
78321,223425455,192559733,18494105
78322,223425455,195371955,18494105
78323,223425455,73243812,18494105
78324,223425455,150469462,18494105
78325,223425455,194438225,18494105
78326,223425455,142430182,18494105
78327,223425455,195696513,18494105
78328,226425653,195746827,18494105
78329,226425653,63282212,18494105
78330,226425653,195437521,18494105
78331,226425653,14226259,18494105
78332,226425653,160179142,18494105
78333,226425653,184019319,18494105
78334,226425653,195750926,18494105
78335,226425653,195136851,18494105
78336,226425653,195285548,18494105
78337,226425653,155801852,18494105
78338,226425653,195161271,18494105
78339,226425653,195356498,18494105
78340,226425653,12307860,18494105
78341,226425653,71912792,18494105
78342,226425653,194438225,18494105
78343,226425653,195767229,18494105
78344,226425653,48232882,18494105
78345,226319951,55576122,18494105
78346,226319951,193728410,18494105
78347,226319951,127214502,18494105
78348,226319951,12307860,18494105
78349,226319951,1164000,18494105
78350,226319951,193270100,18494105
78351,226319951,195371955,18494105
78352,226319951,194438225,18494105
78353,244134153,9299101,4126912
78354,244134153,214078851,4126912
78355,244134153,220624758,4126912
78356,244134153,211872152,4126912
78357,244134153,191776415,4126912
78358,244134153,174993022,4126912
78359,244134153,223686613,4126912
78360,244134153,15575201,4126912
78361,244134153,9090284,4126912
78362,244134153,218308361,4126912
78363,244134153,221408698,4126912
78364,244134153,7980746,4126912
78365,244134153,182626228,4126912
78366,244134153,44942272,4126912
78367,244134153,184259142,4126912
78368,244134153,4389320,4126912
78369,244134153,184028419,4126912
78370,244134153,187371529,4126912
78371,244134153,74011552,4126912
78372,244134153,15545871,4126912
78373,244134153,11540932,4126912
78374,244134153,8539046,4126912
78375,244134153,239195203,4126912
78376,244134153,137230272,4126912
78377,244134153,217403071,4126912
78378,244134153,8228323,4126912
78379,244134153,191190202,4126912
78380,244134153,206545047,4126912
78381,244134153,194150054,4126912
78382,243125435,220988847,4126912
78383,243125435,200686755,4126912
78384,243125435,209205740,4126912
78385,243125435,78524382,4126912
78386,243125435,52062312,4126912
78387,243125435,199842432,4126912
78388,243125435,191776415,4126912
78389,243125435,11227663,4126912
78390,243125435,236505264,4126912
78391,243125435,230591585,4126912
78392,243125435,223686613,4126912
78393,243125435,173042152,4126912
78394,243125435,236343325,4126912
78395,243125435,5861048,4126912
78396,243125435,82838762,4126912
78397,243125435,221408698,4126912
78398,243125435,7980746,4126912
78399,243125435,235695658,4126912
78400,243125435,5860067,4126912
78401,243125435,44942272,4126912
78402,243125435,184259142,4126912
78403,243125435,93868922,4126912
78404,243125435,184531258,4126912
78405,243125435,184028419,4126912
78406,243125435,187371529,4126912
78407,243125435,74011552,4126912
78408,243125435,15545871,4126912
78409,243125435,223738717,4126912
78410,243125435,191242418,4126912
78411,243125435,234303391,4126912
78412,243125435,19658701,4126912
78413,243125435,84227122,4126912
78414,243125435,214419992,4126912
78415,243125435,137230272,4126912
78416,243125435,8228323,4126912
78417,243125435,191190202,4126912
78418,243125435,206545047,4126912
78419,242042009,214078851,4126912
78420,242042009,24207352,4126912
78421,242042009,4128698,4126912
78422,242042009,14051018,4126912
78423,242042009,233649949,4126912
78424,242042009,158336642,4126912
78425,242042009,223354802,4126912
78426,242042009,199842432,4126912
78427,242042009,191776415,4126912
78428,242042009,12437829,4126912
78429,242042009,7242438,4126912
78430,242042009,223686613,4126912
78431,242042009,2277919,4126912
78432,242042009,15575201,4126912
78433,242042009,226336954,4126912
78434,242042009,7980746,4126912
78435,242042009,180798072,4126912
78436,242042009,117669402,4126912
78437,242042009,44942272,4126912
78438,242042009,207641843,4126912
78439,242042009,133872732,4126912
78440,242042009,4389320,4126912
78441,242042009,186921100,4126912
78442,242042009,221191725,4126912
78443,242042009,93868922,4126912
78444,242042009,74011552,4126912
78445,242042009,185407708,4126912
78446,242042009,234032624,4126912
78447,242042009,84227122,4126912
78448,242042009,162098432,4126912
78449,242042009,232583106,4126912
78450,242042009,173642582,4126912
78451,242042009,30780262,4126912
78452,242042009,8228323,4126912
78453,242042009,220597234,4126912
78454,242042009,206545047,4126912
78455,242042009,158026872,4126912
78456,241343460,7964302,4126912
78457,241343460,220624758,4126912
78458,241343460,7874618,4126912
78459,241343460,58496332,4126912
78460,241343460,27048762,4126912
78461,241343460,4128698,4126912
78462,241343460,193777510,4126912
78463,241343460,83203842,4126912
78464,241343460,223354802,4126912
78465,241343460,191776415,4126912
78466,241343460,72768702,4126912
78467,241343460,220368241,4126912
78468,241343460,215478767,4126912
78469,241343460,185227421,4126912
78470,241343460,130952122,4126912
78471,241343460,222960010,4126912
78472,241343460,200487104,4126912
78473,241343460,231185767,4126912
78474,241343460,6697866,4126912
78475,241343460,230666029,4126912
78476,241343460,194863118,4126912
78477,241343460,58950342,4126912
78478,241343460,44942272,4126912
78479,241343460,207641843,4126912
78480,241343460,151315052,4126912
78481,241343460,27929612,4126912
78482,241343460,74011552,4126912
78483,241343460,184066993,4126912
78484,241343460,232086715,4126912
78485,241343460,191242418,4126912
78486,241343460,232583106,4126912
78487,241343460,123283912,4126912
78488,241343460,231625523,4126912
78489,241343460,230339390,4126912
78490,241343460,187356606,4126912
78491,241343460,137230272,4126912
78492,241343460,8228323,4126912
78493,241343460,32159462,4126912
78494,241343460,206545047,4126912
78495,239992624,223569254,4126912
78496,239992624,209205740,4126912
78497,239992624,220624758,4126912
78498,239992624,58496332,4126912
78499,239992624,4128698,4126912
78500,239992624,145524752,4126912
78501,239992624,41808432,4126912
78502,239992624,52062312,4126912
78503,239992624,184807512,4126912
78504,239992624,132830502,4126912
78505,239992624,182359282,4126912
78506,239992624,9383155,4126912
78507,239992624,185227421,4126912
78508,239992624,8736052,4126912
78509,239992624,60195472,4126912
78510,239992624,230666029,4126912
78511,239992624,86724502,4126912
78512,239992624,9468223,4126912
78513,239992624,203322230,4126912
78514,239992624,221408698,4126912
78515,239992624,7980746,4126912
78516,239992624,58950342,4126912
78517,239992624,198713566,4126912
78518,239992624,5860067,4126912
78519,239992624,44942272,4126912
78520,239992624,184259142,4126912
78521,239992624,97734162,4126912
78522,239992624,220569396,4126912
78523,239992624,216269148,4126912
78524,239992624,74011552,4126912
78525,239992624,153185242,4126912
78526,239992624,13590820,4126912
78527,239992624,27465332,4126912
78528,239992624,223738717,4126912
78529,239992624,207103295,4126912
78530,239992624,69167772,4126912
78531,239992624,4375859,4126912
78532,239992624,230339390,4126912
78533,239992624,34526012,4126912
78534,239992624,183593636,4126912
78535,239992624,8228323,4126912
78536,239992624,32159462,4126912
78537,239992624,206545047,4126912
78538,239992624,11149295,4126912
78539,239992624,185165830,4126912
78540,240629450,128146292,4126912
78541,238475985,223407661,4126912
78542,238475985,192859192,4126912
78543,238475985,149235682,4126912
78544,238475985,4128698,4126912
78545,238475985,52062312,4126912
78546,238475985,191776415,4126912
78547,238475985,222965106,4126912
78548,238475985,137425392,4126912
78549,238475985,221408698,4126912
78550,238475985,7980746,4126912
78551,238475985,75871012,4126912
78552,238475985,44942272,4126912
78553,238475985,184259142,4126912
78554,238475985,204254423,4126912
78555,238475985,217249698,4126912
78556,238475985,97734162,4126912
78557,238475985,221191725,4126912
78558,238475985,187913704,4126912
78559,238475985,216269148,4126912
78560,238475985,74011552,4126912
78561,238475985,17177591,4126912
78562,238475985,224302706,4126912
78563,238475985,34526012,4126912
78564,238475985,8228323,4126912
78565,238475985,220597234,4126912
78566,237571026,177807562,4126912
78567,237571026,9946829,4126912
78568,237571026,209205740,4126912
78569,237571026,201226416,4126912
78570,237571026,220624758,4126912
78571,237571026,7874618,4126912
78572,237571026,216191325,4126912
78573,237571026,196356799,4126912
78574,237571026,11656125,4126912
78575,237571026,176110612,4126912
78576,237571026,27473372,4126912
78577,237571026,52062312,4126912
78578,237571026,76557592,4126912
78579,237571026,199981939,4126912
78580,237571026,191776415,4126912
78581,237571026,220174036,4126912
78582,237571026,183811463,4126912
78583,237571026,72768702,4126912
78584,237571026,78275302,4126912
78585,237571026,211777421,4126912
78586,237571026,137425392,4126912
78587,237571026,173042152,4126912
78588,237571026,70196362,4126912
78589,237571026,204399454,4126912
78590,237571026,60195472,4126912
78591,237571026,203322230,4126912
78592,237571026,221408698,4126912
78593,237571026,210481583,4126912
78594,237571026,7980746,4126912
78595,237571026,44942272,4126912
78596,237571026,184259142,4126912
78597,237571026,184642311,4126912
78598,237571026,204254423,4126912
78599,237571026,1281684,4126912
78600,237571026,184590511,4126912
78601,237571026,221191725,4126912
78602,237571026,220780659,4126912
78603,237571026,69653682,4126912
78604,237571026,196748345,4126912
78605,237571026,34814052,4126912
78606,237571026,187371529,4126912
78607,237571026,74011552,4126912
78608,237571026,153185242,4126912
78609,237571026,10119159,4126912
78610,237571026,222410791,4126912
78611,237571026,78141972,4126912
78612,237571026,204142040,4126912
78613,237571026,34526012,4126912
78614,237571026,8228323,4126912
78615,237571026,32159462,4126912
78616,237571026,79866892,4126912
78617,237571026,220597234,4126912
78618,237571026,221755997,4126912
78619,237571026,184996090,4126912
78620,236782719,11531202,4126912
78621,236782719,41236812,4126912
78622,236782719,71020602,4126912
78623,236782719,9299101,4126912
78624,236782719,10575998,4126912
78625,236782719,214078851,4126912
78626,236782719,75873682,4126912
78627,236782719,60048232,4126912
78628,236782719,129122472,4126912
78629,236782719,4128698,4126912
78630,236782719,220768796,4126912
78631,236782719,52062312,4126912
78632,236782719,187271983,4126912
78633,236782719,193419056,4126912
78634,236782719,184130984,4126912
78635,236782719,220174036,4126912
78636,236782719,72768702,4126912
78637,236782719,117599352,4126912
78638,236782719,185227421,4126912
78639,236782719,85355912,4126912
78640,236782719,125613522,4126912
78641,236782719,192841598,4126912
78642,236782719,220540815,4126912
78643,236782719,219698471,4126912
78644,236782719,189844387,4126912
78645,236782719,197455036,4126912
78646,236782719,173230322,4126912
78647,236782719,7980746,4126912
78648,236782719,117669402,4126912
78649,236782719,44942272,4126912
78650,236782719,184259142,4126912
78651,236782719,4115547,4126912
78652,236782719,13452195,4126912
78653,236782719,128418722,4126912
78654,236782719,186712622,4126912
78655,236782719,204254423,4126912
78656,236782719,216672191,4126912
78657,236782719,97734162,4126912
78658,236782719,187913704,4126912
78659,236782719,69653682,4126912
78660,236782719,162419382,4126912
78661,236782719,181395892,4126912
78662,236782719,187371529,4126912
78663,236782719,74011552,4126912
78664,236782719,185407708,4126912
78665,236782719,153185242,4126912
78666,236782719,78141972,4126912
78667,236782719,2703855,4126912
78668,236782719,216517160,4126912
78669,236782719,34526012,4126912
78670,236782719,8228323,4126912
78671,236782719,32159462,4126912
78672,236782719,220597234,4126912
78673,236782719,184996090,4126912
78674,234837359,214078851,4126912
78675,234837359,60048232,4126912
78676,234837359,183113874,4126912
78677,234837359,5129031,4126912
78678,234837359,213143597,4126912
78679,234837359,208330517,4126912
78680,234837359,7756353,4126912
78681,234837359,187271983,4126912
78682,234837359,191776415,4126912
78683,234837359,144256692,4126912
78684,234837359,214465025,4126912
78685,234837359,135042632,4126912
78686,234837359,78275302,4126912
78687,234837359,215478767,4126912
78688,234837359,117599352,4126912
78689,234837359,96894542,4126912
78690,234837359,147442982,4126912
78691,234837359,157248622,4126912
78692,234837359,194252991,4126912
78693,234837359,194863118,4126912
78694,234837359,152815742,4126912
78695,234837359,7980746,4126912
78696,234837359,207023582,4126912
78697,234837359,66170112,4126912
78698,234837359,44942272,4126912
78699,234837359,128418722,4126912
78700,234837359,204254423,4126912
78701,234837359,92822122,4126912
78702,234837359,183381715,4126912
78703,234837359,97734162,4126912
78704,234837359,93868922,4126912
78705,234837359,71741282,4126912
78706,234837359,209414848,4126912
78707,234837359,74011552,4126912
78708,234837359,204677453,4126912
78709,234837359,34526012,4126912
78710,234837359,214903585,4126912
78711,234837359,8228323,4126912
78712,234837359,158138102,4126912
78713,234457296,77649082,4126912
78714,233663342,7964302,4126912
78715,233663342,210671599,4126912
78716,233663342,19734391,4126912
78717,233663342,209205740,4126912
78718,233663342,7874618,4126912
78719,233663342,60048232,4126912
78720,233663342,65949872,4126912
78721,233663342,208270091,4126912
78722,233663342,52062312,4126912
78723,233663342,212423524,4126912
78724,233663342,187271983,4126912
78725,233663342,189918301,4126912
78726,233663342,191776415,4126912
78727,233663342,184130984,4126912
78728,233663342,134073882,4126912
78729,233663342,11227663,4126912
78730,233663342,72768702,4126912
78731,233663342,117599352,4126912
78732,233663342,135932122,4126912
78733,233663342,8667049,4126912
78734,233663342,7979701,4126912
78735,233663342,194863118,4126912
78736,233663342,198713566,4126912
78737,233663342,182626228,4126912
78738,233663342,44942272,4126912
78739,233663342,184259142,4126912
78740,233663342,128418722,4126912
78741,233663342,4667895,4126912
78742,233663342,202524596,4126912
78743,233663342,97734162,4126912
78744,233663342,27929612,4126912
78745,233663342,10108476,4126912
78746,233663342,74011552,4126912
78747,233663342,213226004,4126912
78748,233663342,9683224,4126912
78749,233663342,34526012,4126912
78750,233663342,21656671,4126912
78751,233663342,8228323,4126912
78752,233663342,79866892,4126912
78753,233663342,197505453,4126912
78754,233642252,12437829,4126912
78755,233642252,209493810,4126912
78756,233642252,13452195,4126912
78757,233642252,97734162,4126912
78758,233642252,200470862,4126912
78759,233642252,9470306,4126912
78760,233642287,187271983,4126912
78761,233642287,189918301,4126912
78762,233642287,12437829,4126912
78763,233642287,83548732,4126912
78764,233642287,212038445,4126912
78765,233642287,44942272,4126912
78766,233642287,13452195,4126912
78767,233642287,186222730,4126912
78768,233642287,188459918,4126912
78769,233642287,188691936,4126912
78770,233642287,200470862,4126912
78771,232313154,206922099,4126912
78772,232313154,7964302,4126912
78773,232313154,60048232,4126912
78774,232313154,208330517,4126912
78775,232313154,12098992,4126912
78776,232313154,117599352,4126912
78777,232313154,188816707,4126912
78778,232313154,130952122,4126912
78779,232313154,33549802,4126912
78780,232313154,114279782,4126912
78781,232313154,9090284,4126912
78782,232313154,152815742,4126912
78783,232313154,198713566,4126912
78784,232313154,44942272,4126912
78785,232313154,184259142,4126912
78786,232313154,10108476,4126912
78787,232313154,74011552,4126912
78788,232313154,10119159,4126912
78789,232313154,208012431,4126912
78790,232313154,205196518,4126912
78791,232313154,126066112,4126912
78792,232313154,8228323,4126912
78793,232313154,12539308,4126912
78794,231280137,206922099,4126912
78795,231280137,7964302,4126912
78796,231280137,199892769,4126912
78797,231280137,44656302,4126912
78798,231280137,92973312,4126912
78799,231280137,5824712,4126912
78800,231280137,177283622,4126912
78801,231280137,181369272,4126912
78802,231280137,203244569,4126912
78803,231280137,187271983,4126912
78804,231280137,4319828,4126912
78805,231280137,191776415,4126912
78806,231280137,134073882,4126912
78807,231280137,206523256,4126912
78808,231280137,72768702,4126912
78809,231280137,199507852,4126912
78810,231280137,117599352,4126912
78811,231280137,203245339,4126912
78812,231280137,206224106,4126912
78813,231280137,130952122,4126912
78814,231280137,34833342,4126912
78815,231280137,147442982,4126912
78816,231280137,114279782,4126912
78817,231280137,207617780,4126912
78818,231280137,194629997,4126912
78819,231280137,200227453,4126912
78820,231280137,3016909,4126912
78821,231280137,8667049,4126912
