group1,group2,weight
19249559,19728145,1
19249559,191516,1
19249559,2520612,1
19249559,6641192,1
19249559,18955830,1
19249559,20181560,2
19249559,8908602,1
19249559,339011,1
19249559,19934054,1
19249559,11625832,4
19249559,6190702,1
19249559,18529135,1
19249559,1763190,1
19249559,7130232,1
19249559,929402,2
19249559,1473660,1
19249559,1240194,9
19249559,16487812,1
19249559,6335372,1
19249559,1776274,1
19249559,19713173,2
19249559,20421535,1
19249559,21837219,2
19249559,7836842,1
19249559,17467312,1
19249559,405938,1
19249559,18314164,1
19249559,6707902,2
19249559,21989057,1
19249559,10178242,1
19249559,20384452,1
19249559,16062152,1
19249559,18616278,2
19249559,17872862,1
19249559,22197221,2
19249559,22422502,1
19249559,22736876,1
19249559,526316,2
19249559,19828207,1
19249559,18361585,1
19249559,10016242,2
19249559,16548342,1
19249559,11776502,1
19249559,19654655,1
20269464,339011,1
20269464,18556100,1
20269464,22197221,1
20269464,19828207,1
20269464,2542802,1
22485402,15770262,1
22485402,929402,1
19218850,535553,1
19218850,1102353,2
19218850,6641192,1
19218850,22817838,1
19218850,18855476,1
19218850,339011,1
19218850,16607822,1
19218850,13560402,18
19218850,16477792,4
19218850,6190702,1
19218850,1741429,1
19218850,7130232,3
19218850,23398017,1
19218850,7138452,3
19218850,19713173,1
19218850,18494105,5
19218850,20493986,4
19218850,18801828,1
19218850,7836842,4
19218850,6707902,25
19218850,10178242,4
19218850,14546632,5
19218850,16062152,2
19218850,14649032,1
19218850,15297782,6
19218850,12588802,1
19218850,18425641,1
19218850,19997487,1
19218850,1697586,1
19218850,1360698,2
19218850,7151442,1
19218850,19266390,1
19218850,18779992,1
19218850,5618532,3
19218850,11625832,10
19218850,18517376,1
19218850,3173762,1
19218850,1187715,1
19218850,16487812,2
19218850,6335372,1
19218850,19822479,1
19218850,11862932,1
19218850,21837219,3
19218850,18589616,5
19218850,17467312,2
19218850,18314164,7
19218850,9376702,1
19218850,18953664,1
19218850,18616278,2
19218850,23515107,1
19218850,22197221,1
19218850,10016242,4
19218850,18414590,1
19218850,19654655,2
18626981,18517376,1
18626981,339011,1
18626981,17487002,1
18626981,929402,1
25694632,14380872,1
25694632,19266390,1
25694632,19416348,1
25694632,20807142,1
18764206,19728145,1
18764206,19687074,1
18764206,6284242,1
405938,535553,2
405938,12588802,1
405938,19262745,1
405938,21533726,1
405938,1728035,1
405938,1360698,1
405938,16607822,3
405938,23353167,1
405938,13560402,1
405938,7151442,1
405938,16477792,2
405938,11625832,3
405938,15552112,1
405938,7130232,2
405938,929402,1
405938,23398017,1
405938,24906881,1
405938,1187715,2
405938,16487812,5
405938,3173762,1
405938,1240194,1
405938,11862932,5
405938,18494105,1
405938,7836842,2
405938,17467312,15
405938,18589616,1
405938,16447162,1
405938,6707902,2
405938,9376702,3
405938,10178242,3
405938,14546632,2
405938,14649032,1
405938,6284242,1
405938,18616278,1
405938,17872862,1
405938,18361585,7
405938,10016242,1
405938,15297782,2
405938,18556157,1
405938,19654655,1
23112117,23040833,1
23112117,18672773,1
23112117,14396812,2
23112117,20348898,1
23112117,15552112,1
23112117,8540732,1
23112117,1578685,1
9710012,18425641,1
9710012,19908083,1
18977219,10000962,1
18977219,16487812,1
18977219,19964997,2
18977219,1492619,2
18977219,20806988,2
18977219,1751502,1
18977219,1776274,1
18977219,19713173,1
18977219,19266390,1
18977219,22021463,2
18977219,18476981,1
16536012,18562307,1
16536012,19728145,1
16536012,19713173,1
16536012,16954142,2
16536012,252576,1
16536012,22730657,1
16536012,26091301,1
16536012,18955830,1
16536012,8908602,2
16536012,339011,1
16536012,19266390,3
16536012,1622500,1
16536012,18529135,1
16536012,19828207,1
1751502,21715712,9
1751502,18562307,2
1751502,18495240,1
1751502,22422793,1
1751502,19728145,6
1751502,23499806,2
1751502,1728035,1
1751502,2520612,1
1751502,18471729,1
1751502,18955830,1
1751502,7700282,1
1751502,339011,3
1751502,19964997,9
1751502,19266390,6
1751502,1371991,3
1751502,19030621,1
1751502,6190702,7
1751502,18529135,1
1751502,24153712,1
1751502,1741429,3
1751502,1187715,6
1751502,1492619,2
1751502,20182158,1
1751502,19822479,1
1751502,11375762,1
1751502,18414491,2
1751502,20421535,1
1751502,252576,2
1751502,3376042,1
1751502,20336043,1
1751502,23723436,1
1751502,16067522,1
1751502,4705492,9
1751502,20836828,1
1751502,1498076,1
1751502,20124638,1
1751502,22197221,2
1751502,20807142,1
1751502,19443174,1
1751502,18414590,7
20351444,18425641,1
19100119,710272,1
19100119,18517376,1
19100119,1187715,1
19100119,18923420,1
19100119,24850344,1
19100119,1324203,2
19100119,18589616,1
19100119,18955830,1
19100119,10000962,1
19100119,18660552,1
19100119,24675279,1
19100119,13560402,1
19100119,1371991,1
19100119,19030621,1
19100119,25397992,2
19100119,1763190,1
20836828,1187715,2
20836828,19728145,1
20836828,19713173,1
20836828,20421535,1
20836828,18801828,1
20836828,20186791,1
20836828,18955830,1
20836828,16067522,2
20836828,339011,1
20836828,20384452,1
20836828,19049542,1
20836828,13560402,1
20836828,1576921,1
20836828,22197221,2
20836828,19934054,1
20836828,18361585,1
14557662,16477792,1
14557662,10016242,1
14557662,11862932,1
1622500,21715712,2
1622500,18562307,4
1622500,19728145,2
1622500,16954142,1
1622500,18425641,2
1622500,18471729,1
1622500,18955830,2
1622500,8908602,4
1622500,19964997,2
1622500,19266390,4
1622500,6190702,2
1622500,18529135,3
1622500,1741429,2
1622500,929402,1
1622500,1187715,1
1622500,24803205,1
1622500,1776274,1
1622500,19713173,1
1622500,3376042,1
1622500,20336043,1
1622500,4705492,2
1622500,18616278,1
1622500,1349592,1
1622500,1498076,1
1622500,22736876,1
1622500,18414590,2
25448937,339011,1
25448937,2520612,1
24125934,18616278,1
24125934,18494105,1
24125934,22817838,3
24125934,10016242,1
24125934,7130232,1
24125934,1360698,1
18602480,18517376,1
18602480,339011,1
18602480,19728145,2
18602480,6284242,1
18602480,15770262,1
18602480,6190702,1
18602480,1078077,1
19094001,19194894,1
19094001,19728145,2
19094001,18798102,1
19094001,19416348,2
19094001,16954142,5
19094001,2556962,1
19094001,1728035,1
19094001,6641192,1
19094001,18425641,2
19094001,19997487,1
19094001,1697586,1
19094001,11294262,2
19094001,18955830,1
19094001,22023226,1
19094001,7700282,1
19094001,8908602,2
19094001,339011,1
19094001,18996036,1
19094001,19964997,5
19094001,13560402,1
19094001,19266390,6
19094001,22021463,1
19094001,255854,1
19094001,18529135,3
19094001,1741429,2
19094001,7130232,1
19094001,16487812,1
19094001,19033734,1
19094001,541319,1
19094001,1492619,1
19094001,19822479,1
19094001,1776274,3
19094001,18494105,1
19094001,18801828,3
19094001,21338021,1
19094001,3376042,4
19094001,20583850,2
19094001,1324203,2
19094001,18314164,1
19094001,21989057,1
19094001,16062152,2
19094001,22985677,1
19094001,18944977,1
19094001,4705492,3
19094001,18616278,1
19094001,204767,1
19094001,22736876,2
19094001,11776502,1
19094001,18256892,1
19094001,18556157,1
19094001,18414590,1
11776502,19728145,1
11776502,19348756,1
11776502,18798102,3
11776502,191516,2
11776502,788001,11
11776502,6641192,2
11776502,1451826,1
11776502,18955830,1
11776502,1457232,1
11776502,19064659,1
11776502,19266390,1
11776502,19030621,1
11776502,6190702,1
11776502,18529135,1
11776502,710272,4
11776502,1187715,1
11776502,6335372,1
11776502,18256892,2
11776502,18494105,1
11776502,17487002,9
11776502,21338021,1
11776502,1324203,10
11776502,16062152,1
11776502,7699922,1
11776502,6284242,1
11776502,22422502,1
11776502,2496252,1
16548342,19194894,1
16548342,11294262,1
16548342,339011,1
16548342,13560402,1
16548342,11625832,1
16548342,1741429,1
16548342,7130232,1
16548342,1187715,1
16548342,16487812,1
16548342,1776274,1
16548342,21837219,1
16548342,18314164,1
16548342,6707902,1
16548342,10178242,1
16548342,4705492,1
16548342,18616278,1
16548342,1349592,1
16548342,18882523,2
16548342,18573279,1
16548342,10016242,1
16548342,19654655,2
1102353,12588802,1
1102353,18495240,9
1102353,25117452,1
1102353,19728145,2
1102353,2556962,1
1102353,1728035,1
1102353,1697586,1
1102353,11294262,1
1102353,20181560,4
1102353,1360698,1
1102353,1078077,1
1102353,339011,17
1102353,1772099,1
1102353,20806988,1
1102353,13560402,2
1102353,1371991,1
1102353,23053409,1
1102353,11625832,1
1102353,6190702,2
1102353,18529135,1
1102353,15552112,1
1102353,18468466,1
1102353,1741429,1
1102353,929402,11
1102353,1473660,2
1102353,18517376,2
1102353,1240194,3
1102353,1187715,5
1102353,19713173,1
1102353,20421535,1
1102353,20493986,1
1102353,18589616,1
1102353,6707902,2
1102353,16062152,1
1102353,19680459,1
1102353,6284242,1
1102353,18616278,1
1102353,1349592,1
1102353,17872862,1
1102353,22197221,8
1102353,19443174,1
1102353,18361585,1
1102353,15297782,1
1102353,18414590,1
23816722,1187715,1
21262880,18562307,1
21262880,20807142,1
21262880,6335372,1
21262880,526316,1
21262880,1741429,1
25641512,339011,2
25641512,22193397,1
20181560,23499806,1
20181560,2520612,2
20181560,6641192,1
20181560,18955830,7
20181560,3636792,1
20181560,22023226,1
20181560,18567736,1
20181560,339011,10
20181560,1772099,1
20181560,1457232,1
20181560,19030621,2
20181560,6190702,1
20181560,7130232,1
20181560,929402,2
20181560,1473660,1
20181560,1240194,1
20181560,1492619,2
20181560,20182158,1
20181560,19713173,7
20181560,19847832,3
20181560,18494105,1
20181560,252576,1
20181560,7836842,1
20181560,1324203,1
20181560,1307837,1
20181560,6707902,1
20181560,18549438,1
20181560,4705492,3
20181560,25681644,1
20181560,18562307,4
20181560,18495240,2
20181560,22422793,2
20181560,19728145,4
20181560,19416348,1
20181560,1697586,1
20181560,8805172,2
20181560,20806988,1
20181560,19064659,1
20181560,19266390,1
20181560,1371991,5
20181560,25857366,1
20181560,19934054,2
20181560,11625832,1
20181560,18529135,1
20181560,1187715,7
20181560,6335372,1
20181560,21837219,1
20181560,20336043,4
20181560,18476981,1
20181560,9376702,1
20181560,24431556,1
20181560,13635532,1
20181560,18616278,1
20181560,1498076,1
20181560,17872862,1
20181560,23515107,1
20181560,22197221,6
20181560,19443174,2
20181560,6121452,1
20181560,1642477,3
20181560,10016242,1
20181560,24693747,1
20181560,5327862,1
18567736,18517376,1
18567736,339011,1
16321082,13560402,1
16321082,17872862,1
16321082,11625832,2
16321082,6707902,2
8540732,18672773,1
8540732,14396812,1
8540732,24675279,1
8540732,20348898,1
8540732,1728035,1
8540732,1324203,2
8540732,15552112,1
8540732,1578685,1
10000962,1187715,1
10000962,541319,1
10000962,19728145,1
10000962,1776274,1
10000962,3376042,1
10000962,18955830,1
10000962,19964997,1
10000962,14649032,1
10000962,6284242,1
10000962,1349592,1
10000962,19030621,1
10000962,1642477,2
1772099,18562307,1
1772099,18495240,1
1772099,19728145,9
1772099,18955830,3
1772099,20757821,1
1772099,339011,2
1772099,1187715,1
1772099,18672773,1
1772099,541319,1
1772099,19708553,1
1772099,14396812,1
1772099,1776274,1
1772099,19713173,1
1772099,17487002,1
1772099,20186791,1
1772099,1324203,2
1772099,20336043,2
1772099,18314669,1
1772099,19828398,1
1772099,18549438,1
1772099,18180033,1
1772099,24431556,1
1772099,19680459,1
1772099,4705492,2
1772099,1576921,1
1772099,18573279,1
1772099,20348898,1
1772099,22197221,2
1772099,19443174,1
1772099,19828207,1
16607822,535553,1
16607822,21533726,2
16607822,1728035,4
16607822,19528743,1
16607822,13560402,1
16607822,16477792,3
16607822,15552112,1
16607822,7130232,1
16607822,929402,1
16607822,24906881,2
16607822,23398017,1
16607822,19033734,1
16607822,541319,1
16607822,1776274,4
16607822,18494105,2
16607822,252576,1
16607822,20041384,1
16607822,7836842,6
16607822,19828398,1
16607822,6707902,1
16607822,10178242,5
16607822,16062152,2
16607822,14649032,6
16607822,14546632,2
16607822,2542802,1
16607822,18361585,2
16607822,15297782,5
16607822,18556157,1
16607822,19728145,1
16607822,19262745,1
16607822,1360698,2
16607822,7700282,1
16607822,23353167,1
16607822,7151442,2
16607822,18779992,1
16607822,3173762,1
16607822,1187715,1
16607822,16487812,4
16607822,11862932,1
16607822,21837219,1
16607822,10016162,1
16607822,17467312,3
16607822,18589616,1
16607822,9376702,1
16607822,7699922,1
16607822,18616278,3
16607822,17872862,1
16607822,10016242,4
16607822,19654655,4
13560402,535553,1
13560402,21533726,1
13560402,1728035,3
13560402,22817838,1
13560402,18855476,2
13560402,18955830,3
13560402,11294262,1
13560402,339011,1
13560402,16477792,6
13560402,6190702,1
13560402,7130232,2
13560402,929402,1
13560402,710272,1
13560402,24906881,1
13560402,23398017,1
13560402,1776274,3
13560402,7138452,1
13560402,19713173,1
13560402,18494105,12
13560402,20493986,2
13560402,18801828,1
13560402,7836842,5
13560402,1324203,1
13560402,6707902,19
13560402,10178242,4
13560402,14546632,1
13560402,16062152,3
13560402,18660552,1
13560402,25397992,1
13560402,18361585,1
13560402,2237681,1
13560402,15297782,6
13560402,19728145,1
13560402,19416348,1
13560402,18425641,1
13560402,19997487,1
13560402,23353167,1
13560402,19266390,1
13560402,1371991,2
13560402,18779992,1
13560402,5618532,4
13560402,11625832,6
13560402,1763190,1
13560402,18517376,1
13560402,3173762,1
13560402,1187715,2
13560402,16487812,4
13560402,6335372,1
13560402,19822479,1
13560402,18923420,1
13560402,21837219,1
13560402,10016162,2
13560402,3376042,1
13560402,18589616,7
13560402,17467312,4
13560402,18314164,21
13560402,9376702,1
13560402,18616278,3
13560402,1349592,1
13560402,1498076,1
13560402,17872862,1
13560402,22197221,1
13560402,10016242,2
13560402,18232817,1
13560402,18414590,1
19030621,535553,1
19030621,18495240,1
19030621,19348756,1
19030621,1728035,1
19030621,6641192,1
19030621,19997487,2
19030621,18855476,1
19030621,18955830,1
19030621,1371991,1
19030621,18529135,1
19030621,7130232,1
19030621,1473660,1
19030621,16487812,1
19030621,541319,1
19030621,19713173,2
19030621,18494105,1
19030621,20186791,1
19030621,7836842,1
19030621,20336043,1
19030621,9376702,2
19030621,16067522,1
19030621,1576921,1
19030621,526316,1
19030621,10016242,1
19030621,18414590,1
1741429,21715712,1
1741429,18562307,8
1741429,19194894,1
1741429,19728145,2
1741429,19416348,1
1741429,16954142,8
1741429,18425641,8
1741429,11294262,1
1741429,8908602,3
1741429,7700282,1
1741429,19964997,3
1741429,14380872,1
1741429,19266390,13
1741429,21957723,1
1741429,255854,1
1741429,18529135,6
1741429,6190702,1
1741429,18517376,1
1741429,1187715,1
1741429,1492619,2
1741429,6335372,2
1741429,1776274,2
1741429,19266450,1
1741429,13288852,1
1741429,18801828,1
1741429,3376042,7
1741429,4705492,6
1741429,18616278,1
1741429,1498076,3
1741429,20807142,1
1741429,22736876,5
1741429,526316,1
1741429,24693747,1
1741429,15297782,1
1292918,339011,2
1292918,18549379,1
1292918,1776274,1
1292918,1349592,1
1292918,18573279,1
1292918,22197221,1
1292918,18314669,1
18549379,18562307,1
18549379,24803205,1
18549379,541319,1
18549379,11375762,1
18549379,19713173,1
18549379,18855476,1
18549379,18955830,1
18549379,9376702,1
18549379,339011,2
18549379,6190702,1
541319,1728035,3
541319,19528743,1
541319,6641192,1
541319,18955830,2
541319,11294262,2
541319,1457232,1
541319,15552112,1
541319,929402,2
541319,19708553,1
541319,18795154,1
541319,17487002,1
541319,19852452,1
541319,18801828,1
541319,7836842,1
541319,1324203,2
541319,16062152,1
541319,19680459,2
541319,4705492,3
541319,15297782,1
541319,2496252,1
541319,18562307,1
541319,19728145,4
541319,19416348,2
541319,18425641,1
541319,7700282,1
541319,1078077,1
541319,19266390,1
541319,18529135,1
541319,1763190,1
541319,1187715,2
541319,24803205,1
541319,21837219,1
541319,3376042,1
541319,18314669,1
541319,711599,1
541319,18476981,2
541319,18573279,1
541319,204767,1
541319,22736876,1
541319,19654655,1
19708553,19728145,1
19708553,20186791,1
19708553,18314669,1
19708553,1697586,1
19708553,18955830,3
19708553,19680459,4
19708553,4705492,1
19708553,1349592,1
19708553,18573279,1
19708553,19680612,1
6230672,1187715,2
6230672,1492619,1
6230672,19728145,3
6230672,19262745,1
6230672,19416348,2
6230672,18801828,1
6230672,339011,1
6230672,20384452,1
6230672,19266390,1
6230672,1642477,2
6230672,14566132,1
6230672,18571126,3
1776274,535553,2
1776274,19194894,4
1776274,1396244,1
1776274,21533726,1
1776274,1728035,19
1776274,19528743,1
1776274,11294262,2
1776274,18955830,3
1776274,22023226,2
1776274,339011,2
1776274,19964997,4
1776274,1457232,1
1776274,21957723,1
1776274,16477792,4
1776274,18837102,2
1776274,15552112,1
1776274,7130232,3
1776274,19033734,1
1776274,1492619,6
1776274,25076888,1
1776274,18494105,15
1776274,252576,4
1776274,18801828,2
1776274,7836842,8
1776274,1324203,2
1776274,19828398,1
1776274,6707902,1
1776274,1405630,1
1776274,21989057,3
1776274,10178242,4
1776274,16062152,3
1776274,14649032,1
1776274,2542802,1
1776274,4705492,13
1776274,15297782,6
1776274,18556157,2
1776274,18562307,1
1776274,19728145,3
1776274,1787157,2
1776274,19416348,2
1776274,16954142,3
1776274,18425641,2
1776274,19997487,4
1776274,18471729,4
1776274,7700282,4
1776274,8908602,3
1776274,18996036,3
1776274,7151442,1
1776274,19266390,5
1776274,22021463,5
1776274,5618532,3
1776274,20822884,1
1776274,11625832,4
1776274,18529135,1
1776274,3173762,1
1776274,1187715,1
1776274,16487812,8
1776274,6335372,1
1776274,19266450,1
1776274,11862932,2
1776274,1743773,1
1776274,10016162,1
1776274,21837219,2
1776274,23594916,2
1776274,3376042,4
1776274,20583850,1
1776274,23723436,1
1776274,18314669,1
1776274,711599,2
1776274,18589616,1
1776274,17467312,1
1776274,18314164,1
1776274,18476981,1
1776274,9376702,4
1776274,16067522,1
1776274,22985677,1
1776274,18616278,2
1776274,1349592,1
1776274,1576921,2
1776274,1498076,1
1776274,17872862,1
1776274,204767,4
1776274,18573279,1
1776274,22197221,2
1776274,22736876,1
1776274,10016242,6
1776274,18232817,1
1776274,18414590,1
1776274,19654655,1
18795154,4705492,1
18795154,19262745,1
18795154,15552112,2
18795154,18468466,2
18795154,24568502,1
18795154,929402,1
18795154,18592827,2
18795154,2496252,1
15770262,21715712,1
15770262,1187715,1
15770262,19728145,2
15770262,6190702,2
15770262,929402,1
19847832,18562307,2
19847832,19728145,2
19847832,6641192,1
19847832,18955830,4
19847832,1457232,1
19847832,25857366,1
19847832,1371991,1
19847832,19934054,1
19847832,6190702,1
19847832,1763190,1
19847832,1187715,3
19847832,19713173,3
19847832,21390741,1
19847832,252576,1
19847832,18549438,1
19847832,24431556,1
19847832,4705492,1
19847832,1576921,1
19847832,1498076,1
19847832,22197221,1
19847832,1642477,1
19847832,19828207,1
19847832,24693747,1
18494105,535553,11
18494105,19194894,4
18494105,21533726,3
18494105,1728035,12
18494105,6641192,1
18494105,22817838,7
18494105,18855476,3
18494105,11294262,1
18494105,18955830,2
18494105,22023226,2
18494105,339011,1
18494105,1457232,1
18494105,16477792,12
18494105,18837102,3
18494105,20440175,1
18494105,15552112,1
18494105,6190702,1
18494105,7130232,17
18494105,24906881,1
18494105,23398017,1
18494105,19033734,1
18494105,7138452,1
18494105,19713173,1
18494105,252576,1
18494105,20493986,1
18494105,18801828,2
18494105,20186791,1
18494105,7836842,19
18494105,1324203,1
18494105,19828398,2
18494105,16447162,3
18494105,6707902,7
18494105,21989057,1
18494105,10178242,14
18494105,16062152,1
18494105,14546632,1
18494105,14649032,2
18494105,18361585,3
18494105,2237681,1
18494105,15297782,7
18494105,18556157,1
18494105,12588802,2
18494105,19728145,2
18494105,19416348,1
18494105,16954142,1
18494105,19997487,15
18494105,1697586,1
18494105,1360698,6
18494105,8908602,1
18494105,1078077,1
18494105,7700282,1
18494105,18996036,1
18494105,14380872,1
18494105,7151442,3
18494105,19266390,3
18494105,22021463,2
18494105,18779992,1
18494105,5618532,3
18494105,11625832,13
18494105,18529135,1
18494105,3173762,8
18494105,1187715,2
18494105,16487812,25
18494105,19822479,1
18494105,11862932,2
18494105,21837219,4
18494105,10016162,1
18494105,3376042,1
18494105,711599,1
18494105,18589616,7
18494105,17467312,4
18494105,18314164,2
18494105,18476981,2
18494105,9376702,10
18494105,18180033,1
18494105,16067522,1
18494105,6284242,1
18494105,18616278,9
18494105,18882523,1
18494105,204767,1
18494105,18573279,1
18494105,22197221,1
18494105,20807142,1
18494105,10016242,38
18494105,19654655,2
26040985,18562307,1
26040985,19934054,1
2486942,1780720,1
2486942,10032122,1
2486942,18974119,1
252576,9307682,2
252576,1728035,1
252576,19528743,15
252576,20583464,1
252576,6641192,1
252576,18955830,3
252576,22023226,3
252576,339011,1
252576,19964997,1
252576,16477792,2
252576,20440175,1
252576,7130232,1
252576,1492619,2
252576,20186791,1
252576,1324203,1
252576,21989057,2
252576,10178242,1
252576,2542802,1
252576,4705492,6
252576,18562307,2
252576,18495240,1
252576,19728145,4
252576,19416348,1
252576,16954142,2
252576,25521445,1
252576,18425641,1
252576,7700282,26
252576,7151442,1
252576,19266390,2
252576,1371991,1
252576,22021463,1
252576,22130047,1
252576,1187715,2
252576,6335372,1
252576,10016162,1
252576,20583850,3
252576,20336043,1
252576,18589616,1
252576,18816443,1
252576,16067522,3
252576,18616278,1
252576,204767,1
252576,22736876,1
252576,1642477,1
252576,19828207,1
252576,10016242,3
252576,24693747,1
252576,5327862,1
11131552,710272,1
11131552,18517376,1
11131552,1187715,2
11131552,18495240,1
11131552,19728145,1
11131552,788001,1
11131552,18955830,1
11131552,339011,3
11131552,19049542,1
11131552,1371991,1
11131552,1349592,1
11131552,23515107,1
11131552,25397992,1
11131552,526316,1
11131552,1473660,1
24568502,15552112,1
24568502,18592827,1
5882552,1187715,1
5882552,14775182,1
5882552,19266390,1
5882552,1473660,1
6707902,535553,2
6707902,19194894,1
6707902,21533726,2
6707902,1728035,2
6707902,22817838,1
6707902,18855476,1
6707902,11294262,2
6707902,339011,3
6707902,16477792,15
6707902,18837102,1
6707902,6190702,1
6707902,7130232,6
6707902,929402,1
6707902,23398017,5
6707902,1240194,1
6707902,24906881,2
6707902,7138452,7
6707902,19713173,1
6707902,20493986,5
6707902,7836842,6
6707902,16447162,3
6707902,1578685,1
6707902,1405630,1
6707902,10178242,12
6707902,14546632,22
6707902,16062152,2
6707902,14649032,2
6707902,4705492,1
6707902,18361585,1
6707902,2237681,1
6707902,15297782,6
6707902,19728145,2
6707902,18425641,1
6707902,19997487,4
6707902,1360698,5
6707902,17894222,1
6707902,23353167,2
6707902,7151442,5
6707902,19266390,1
6707902,18779992,4
6707902,5618532,1
6707902,11625832,39
6707902,18529135,1
6707902,3173762,4
6707902,16487812,14
6707902,21755271,1
6707902,6335372,4
6707902,11862932,3
6707902,10016162,2
6707902,21837219,6
6707902,23594916,1
6707902,17467312,11
6707902,18589616,10
6707902,18314164,10
6707902,9376702,8
6707902,6284242,1
6707902,18616278,7
6707902,18882523,2
6707902,17872862,3
6707902,22197221,1
6707902,10016242,14
6707902,18414590,1
6707902,19654655,5
1405630,24906881,1
1405630,2305281,2
1405630,16487812,1
1405630,21755271,1
1405630,6284242,1
1405630,1576921,1
1405630,20822884,1
1405630,11625832,1
1405630,1578685,1
18549438,18562307,2
18549438,1187715,1
18549438,18672773,1
18549438,16487812,1
18549438,14396812,1
18549438,19728145,2
18549438,19713173,1
18549438,19262745,1
18549438,20041384,1
18549438,18425641,1
18549438,18955830,1
18549438,8908602,1
18549438,217795,1
18549438,16477792,1
18549438,20348898,1
18549438,11625832,1
217795,18562307,1
217795,24803205,1
217795,18425641,1
217795,18589616,1
20384452,1187715,2
20384452,19728145,2
20384452,19713173,2
20384452,20421535,1
20384452,22730657,2
20384452,20186791,1
20384452,18955830,1
20384452,339011,2
20384452,19049542,1
20384452,1371991,1
20384452,1349592,1
20384452,1576921,1
20384452,20129636,2
20384452,22197221,1
20384452,19934054,1
20384452,18361585,1
20384452,18414590,1
18629337,19713173,1
18629337,1078077,1
25397992,710272,1
25397992,18517376,1
25397992,1187715,1
25397992,18923420,1
25397992,24850344,1
25397992,1324203,1
25397992,18589616,1
25397992,18955830,1
25397992,18660552,1
25397992,1371991,1
25397992,23515107,1
25397992,1763190,1
21277425,6284242,1
21277425,19064659,1
21277425,1581956,1
14566132,1187715,1
14566132,19728145,1
14566132,6284242,1
14566132,19713173,1
14566132,1371991,1
14566132,19262745,1
14566132,526316,1
14566132,1642477,1
22608632,7836842,1
21715712,18562307,2
21715712,22422793,2
21715712,1492619,1
21715712,19728145,5
21715712,19713173,1
21715712,18414491,1
21715712,23499806,1
21715712,18471729,1
21715712,18955830,1
21715712,8908602,1
21715712,19964997,1
21715712,19266390,1
21715712,1498076,2
21715712,6190702,3
21715712,18529135,1
21715712,18414590,3
23456513,25117452,1
23456513,19728145,1
23456513,19713173,1
23456513,19266390,1
23456513,6190702,1
23456513,18361585,1
23456513,18955830,1
25117452,2556962,1
25117452,24446290,1
25117452,1349592,1
25903892,23674770,2
25856788,1187715,1
25856788,18955830,1
16954142,19194894,1
16954142,1728035,1
16954142,19528743,1
16954142,11294262,4
16954142,22023226,1
16954142,19964997,3
16954142,21957723,2
16954142,19033734,1
16954142,1492619,1
16954142,19713173,1
16954142,26090658,2
16954142,18801828,2
16954142,21989057,1
16954142,4705492,5
16954142,18556157,2
16954142,18562307,3
16954142,19416348,4
16954142,25150760,1
16954142,18425641,11
16954142,19997487,1
16954142,7700282,2
16954142,8908602,2
16954142,18996036,1
16954142,14380872,1
16954142,19266390,23
16954142,22021463,1
16954142,25996638,1
16954142,18529135,6
16954142,21245809,2
16954142,16487812,1
16954142,19822479,1
16954142,20368282,1
16954142,18414491,1
16954142,3376042,6
16954142,20583850,2
16954142,20336043,2
16954142,21192621,1
16954142,16067522,1
16954142,18616278,1
16954142,1498076,5
16954142,22736876,6
16954142,19828207,1
16954142,24693747,1
22643488,710272,1
22643488,23040833,1
22643488,1187715,1
22643488,19728145,1
22643488,23053409,1
22643488,20129636,1
20402980,25471951,1
20402980,18589616,1
20402980,47094,5
20402980,1349592,1
7193382,710272,1
19997487,535553,9
19997487,19194894,2
19997487,21533726,6
19997487,2556962,1
19997487,1728035,9
19997487,6641192,1
19997487,22817838,10
19997487,18855476,4
19997487,11294262,1
19997487,18955830,1
19997487,22023226,1
19997487,16477792,20
19997487,18837102,1
19997487,7130232,16
19997487,19033734,1
19997487,19713173,1
19997487,18801828,1
19997487,20186791,1
19997487,7836842,6
19997487,16447162,7
19997487,21989057,1
19997487,10178242,17
19997487,14546632,2
19997487,14649032,1
19997487,18361585,1
19997487,15297782,4
19997487,18556157,1
19997487,19728145,1
19997487,19416348,1
19997487,18425641,1
19997487,7700282,1
19997487,8908602,1
19997487,1360698,5
19997487,18996036,1
19997487,7151442,4
19997487,19266390,2
19997487,22021463,1
19997487,18779992,2
19997487,5618532,1
19997487,11625832,17
19997487,18529135,1
19997487,3173762,3
19997487,16487812,29
19997487,6335372,1
19997487,11862932,1
19997487,21837219,10
19997487,3376042,1
19997487,17467312,2
19997487,18589616,3
19997487,18314164,2
19997487,9376702,11
19997487,16067522,2
19997487,22985677,1
19997487,18616278,7
19997487,18882523,1
19997487,22736876,1
19997487,19828207,1
19997487,10016242,44
19997487,18256892,1
20931376,788001,1
20931376,16487812,1
20931376,20197351,1
20931376,16062152,1
20931376,7836842,1
18471729,1492619,1
18471729,19728145,1
18471729,1787157,1
18471729,1743773,1
18471729,1728035,1
18471729,711599,1
18471729,18955830,2
18471729,8908602,1
18471729,18996036,1
18471729,4705492,3
18471729,1498076,1
18471729,6190702,1
8805172,18562307,1
8805172,22197221,1
8805172,6190702,1
8805172,18955830,1
1360698,535553,6
1360698,19194894,3
1360698,21533726,1
1360698,1728035,15
1360698,22817838,2
1360698,18855476,1
1360698,16477792,10
1360698,18837102,1
1360698,15552112,1
1360698,7130232,10
