event_id,member_id,group_id
qdltclyvdbfb,198619899,1179719
qdltclyvdbfb,199109780,1179719
qdltclyvdbfb,103635222,1179719
qdltclyvdbfb,91574252,1179719
qdltclyvdbfb,12696428,1179719
qdltclyvdbfb,3949436,1179719
qdltclyvdbfb,9770948,1179719
227861059,91574252,1179719
227861059,12696428,1179719
227861059,197685403,1179719
qdltclyvcbjb,122353612,1179719
qdltclyvcbjb,12472624,1179719
qdltclyvcbjb,196529727,1179719
qdltclyvcbjb,30314902,1179719
qdltclyvcbjb,185199913,1179719
qdltclyvcbjb,95963972,1179719
qdltclyvcbjb,99004272,1179719
qdltclyvcbjb,188562198,1179719
qdltclyvcbjb,197512378,1179719
qdltclyvcbjb,12696428,1179719
qdltclyvcbjb,195849379,1179719
qdltclyvcbjb,182703996,1179719
qdltclyvcbjb,13220077,1179719
qdltclyvcbjb,102226582,1179719
qdltclyvcbjb,9770948,1179719
227262863,127551742,1179719
227262863,196529727,1179719
227262863,9770948,1179719
qdltclytqbdb,196300843,1179719
qdltclytqbdb,122353612,1179719
qdltclytqbdb,184485846,1179719
qdltclytqbdb,2310683,1179719
qdltclytqbdb,45480612,1179719
qdltclytqbdb,99004272,1179719
qdltclytqbdb,3949436,1179719
qdltclytqbdb,195849379,1179719
qdltclytqbdb,182703996,1179719
qdltclytqbdb,102226582,1179719
qdltclytqbdb,9770948,1179719
225887305,14601025,1179719
225887305,192711577,1179719
225887305,127551742,1179719
225887305,190407603,1179719
225887305,122353612,1179719
225887305,9188552,1179719
225887305,150164792,1179719
225887305,189347966,1179719
225887305,24045242,1179719
225887305,195455132,1179719
225887305,646192,1179719
225887305,58295292,1179719
225887305,194252991,1179719
225887305,194038924,1179719
225887305,99004272,1179719
225887305,12901364,1179719
225887305,3135152,1179719
225887305,12696428,1179719
225887305,7664318,1179719
225887305,195849379,1179719
225887305,6409109,1179719
225887305,13220077,1179719
225887305,8555625,1179719
225887305,187598874,1179719
225887305,9770948,1179719
qdltclytpbgb,30314902,1179719
qdltclytpbgb,194499730,1179719
qdltclytpbgb,190534702,1179719
qdltclytpbgb,194252991,1179719
qdltclytpbgb,2310683,1179719
qdltclytpbgb,45480612,1179719
qdltclytpbgb,12696428,1179719
qdltclytpbgb,10727495,1179719
qdltclytpbgb,185445549,1179719
qdltclytpbgb,102226582,1179719
qdltclytpbgb,173152052,1179719
qdltclytpbgb,9770948,1179719
242834904,224149121,6121452
242834904,71815372,6121452
mtkflnywlbnb,224149121,6121452
mtkflnywlbnb,231251889,6121452
mtkflnywlbnb,233390535,6121452
241917827,230220310,6121452
241917827,224149121,6121452
241917827,6770985,6121452
241917827,233466396,6121452
241917827,71815372,6121452
mtkflnywlbfb,224149121,6121452
mtkflnywlbfb,231251889,6121452
242036794,224149121,6121452
242036794,72235972,6121452
242036794,71815372,6121452
mtkflnywkbkc,224149121,6121452
mtkflnywkbkc,231251889,6121452
mtkflnywkbbc,224149121,6121452
mtkflnywkbbc,195158087,6121452
mtkflnywkbbc,231251889,6121452
241799419,224149121,6121452
241799419,72235972,6121452
241799419,71815372,6121452
mtkflnywkbrb,224149121,6121452
mtkflnywkbrb,231251889,6121452
mtkflnywkbrb,197335395,6121452
240791464,224149121,6121452
240791464,226317733,6121452
240791464,122993922,6121452
240791464,227856548,6121452
240791464,71815372,6121452
240791464,186111235,6121452
241311086,224149121,6121452
241024030,224149121,6121452
240790658,224149121,6121452
240790658,72235972,6121452
240790658,71815372,6121452
240852812,224149121,6121452
240852812,72235972,6121452
240852812,71815372,6121452
240791690,224149121,6121452
240673727,224149121,6121452
240669189,224149121,6121452
240669189,72235972,6121452
240669189,71815372,6121452
240028510,224149121,6121452
240028510,71815372,6121452
240042474,221747041,6121452
240042474,222684519,6121452
240042474,29969672,6121452
240042474,198396243,6121452
240042474,72235972,6121452
240042474,224461910,6121452
240042474,216898044,6121452
240042474,183772703,6121452
240042474,190556655,6121452
240042474,220522886,6121452
240042474,225334949,6121452
240042474,3185597,6121452
240042474,223327032,6121452
vsphcnywhbpc,82284732,6121452
vsphcnywhbpc,224149121,6121452
vsphcnywhbpc,72235972,6121452
vsphcnywhbpc,71815372,6121452
239692567,224149121,6121452
239692567,72235972,6121452
239692567,71815372,6121452
cltfsmywfbrb,206478489,6121452
bmtfsmywfbqb,206478489,6121452
qltfsmywfbkb,206478489,6121452
cltfsmywfbjb,206478489,6121452
bzhllmywdblc,206478489,6121452
nbjllmywdbkc,206478489,6121452
nzhllmywdbjc,206478489,6121452
nzhllmywdbhc,206478489,6121452
sbjllmywdbhc,206478489,6121452
bzhllmywdbcc,206478489,6121452
nbjllmywdbbc,206478489,6121452
nzhllmywdbzb,206478489,6121452
nzhllmywdbxb,206478489,6121452
sbjllmywdbxb,206478489,6121452
sbjllmywdbxb,4785361,6121452
bzhllmywdbsb,206478489,6121452
nzhllmywdbqb,206478489,6121452
nzhllmywdbpb,206478489,6121452
bzhllmywdbkb,206478489,6121452
nbjllmywdbjb,206478489,6121452
nzhllmywdbgb,206478489,6121452
sbjllmywdbgb,206478489,6121452
bzhllmywcbpc,206478489,6121452
nbjllmywcbnc,206478489,6121452
nzhllmywcbmc,206478489,6121452
nzhllmywcblc,206478489,6121452
sbjllmywcblc,206478489,6121452
bzhllmywcbgc,206478489,6121452
nbjllmywcbjc,206478489,6121452
nzhllmywcbdc,206478489,6121452
nzhllmywcbcc,206478489,6121452
sbjllmywcbcc,206478489,6121452
bzhllmywcbwb,206478489,6121452
bzhllmywcbwb,219672606,6121452
tqkzfmyvqbkc,206478489,6121452
tqkzfmyvqbbc,206478489,6121452
gkjkgmyvqbzb,206478489,6121452
235442036,206478489,6121452
kkjkgmyvqbwb,206478489,6121452
kkjkgmyvqbwb,15362501,6121452
tqkzfmyvqbrb,206478489,6121452
gkjkgmyvqbqb,206478489,6121452
235442033,206478489,6121452
kkjkgmyvqbnb,206478489,6121452
tqkzfmyvqbjb,206478489,6121452
gkjkgmyvqbhb,206478489,6121452
235442028,206478489,6121452
235442028,195158087,6121452
tqkzfmyvpbmc,206478489,6121452
gkjkgmyvpblc,206478489,6121452
235745181,206478489,6121452
235442017,206478489,6121452
235442017,216898044,6121452
235442017,115037452,6121452
235181560,206478489,6121452
phgqbmyvnbnc,206478489,6121452
zwpkbmyvnbnc,206478489,6121452
bjgqbmyvnbmc,206478489,6121452
mvpkbmyvnbmc,206478489,6121452
pzpkbmyvnbmc,206478489,6121452
235080914,206478489,6121452
phgqbmyvnblc,206478489,6121452
xnwwzlyvnblc,206478489,6121452
phgqbmyvnbfc,206478489,6121452
zwpkbmyvnbfc,206478489,6121452
bjgqbmyvnbdc,206478489,6121452
mvpkbmyvnbdc,206478489,6121452
pzpkbmyvnbdc,206478489,6121452
phgqbmyvnbcc,206478489,6121452
xnwwzlyvnbcc,206478489,6121452
phgqbmyvnbvb,206478489,6121452
zwpkbmyvnbvb,206478489,6121452
bjgqbmyvnbtb,206478489,6121452
mvpkbmyvnbtb,206478489,6121452
pzpkbmyvnbtb,206478489,6121452
phgqbmyvnbsb,206478489,6121452
xnwwzlyvnbsb,206478489,6121452
zwpkbmyvnbmb,206478489,6121452
234701146,206478489,6121452
mvpkbmyvnblb,206478489,6121452
pzpkbmyvnblb,206478489,6121452
xnwwzlyvnbkb,206478489,6121452
mnpsxlyvnbdb,206478489,6121452
bnpsxlyvnbcb,72235972,6121452
tnpsxlyvmbnc,206478489,6121452
tnpsxlyvmbmc,206478489,6121452
jtfzslyvmblc,139661292,6121452
jtfzslyvmblc,93342702,6121452
mnpsxlyvmbhc,206478489,6121452
fjghvlyvmbhc,72235972,6121452
fjghvlyvmbhc,190355468,6121452
fjghvlyvmbhc,111032252,6121452
grfzslyvmbhc,13986774,6121452
grfzslyvmbhc,72235972,6121452
grfzslyvmbhc,190355468,6121452
grfzslyvmbhc,111032252,6121452
vlfzslyvmbhc,72235972,6121452
vlfzslyvmbhc,190355468,6121452
vlfzslyvmbhc,71815372,6121452
bnpsxlyvmbgc,72235972,6121452
whghvlyvmbgc,72235972,6121452
whghvlyvmbgc,190355468,6121452
lzbttlyvmbgc,72235972,6121452
lzbttlyvmbgc,190355468,6121452
lzbttlyvmbgc,111032252,6121452
zkfzslyvmbgc,72235972,6121452
zkfzslyvmbgc,190355468,6121452
zkfzslyvmbgc,71815372,6121452
tnpsxlyvmbfc,206478489,6121452
tnpsxlyvmbdc,206478489,6121452
jtfzslyvmbcc,139661292,6121452
jtfzslyvmbcc,93342702,6121452
mnpsxlyvmbxb,206478489,6121452
fjghvlyvmbxb,72235972,6121452
fjghvlyvmbxb,190355468,6121452
fjghvlyvmbxb,111032252,6121452
grfzslyvmbxb,72235972,6121452
grfzslyvmbxb,190355468,6121452
grfzslyvmbxb,111032252,6121452
vlfzslyvmbxb,72235972,6121452
vlfzslyvmbxb,88488182,6121452
vlfzslyvmbxb,190355468,6121452
vlfzslyvmbxb,71815372,6121452
bnpsxlyvmbwb,72235972,6121452
whghvlyvmbwb,72235972,6121452
whghvlyvmbwb,190355468,6121452
lzbttlyvmbwb,72235972,6121452
lzbttlyvmbwb,190355468,6121452
lzbttlyvmbwb,111032252,6121452
zkfzslyvmbwb,72235972,6121452
zkfzslyvmbwb,190355468,6121452
zkfzslyvmbwb,71815372,6121452
231673525,206478489,6121452
231673525,185697151,6121452
231673525,199121398,6121452
231673525,212863673,6121452
tnpsxlyvmbvb,206478489,6121452
tnpsxlyvmbtb,206478489,6121452
jtfzslyvmbsb,139661292,6121452
jtfzslyvmbsb,11015110,6121452
jtfzslyvmbsb,93342702,6121452
mnpsxlyvmbpb,206478489,6121452
fjghvlyvmbpb,72235972,6121452
fjghvlyvmbpb,190355468,6121452
fjghvlyvmbpb,111032252,6121452
grfzslyvmbpb,72235972,6121452
grfzslyvmbpb,190355468,6121452
grfzslyvmbpb,111032252,6121452
vlfzslyvmbpb,72235972,6121452
vlfzslyvmbpb,88488182,6121452
vlfzslyvmbpb,190355468,6121452
vlfzslyvmbpb,71815372,6121452
vlfzslyvmbpb,8289814,6121452
bnpsxlyvmbnb,72235972,6121452
whghvlyvmbnb,72235972,6121452
whghvlyvmbnb,190355468,6121452
lzbttlyvmbnb,72235972,6121452
lzbttlyvmbnb,190355468,6121452
lzbttlyvmbnb,111032252,6121452
zkfzslyvmbnb,72235972,6121452
zkfzslyvmbnb,190355468,6121452
zkfzslyvmbnb,71815372,6121452
jtfzslyvmbkb,139661292,6121452
jtfzslyvmbkb,93342702,6121452
fjghvlyvmbgb,72235972,6121452
fjghvlyvmbgb,190355468,6121452
fjghvlyvmbgb,111032252,6121452
grfzslyvmbgb,72235972,6121452
grfzslyvmbgb,190355468,6121452
grfzslyvmbgb,111032252,6121452
vlfzslyvmbgb,72235972,6121452
vlfzslyvmbgb,88488182,6121452
vlfzslyvmbgb,190355468,6121452
vlfzslyvmbgb,71815372,6121452
vwfzslyvmbfb,72235972,6121452
whghvlyvmbfb,72235972,6121452
whghvlyvmbfb,190355468,6121452
lzbttlyvmbfb,72235972,6121452
lzbttlyvmbfb,190355468,6121452
lzbttlyvmbfb,111032252,6121452
zkfzslyvmbfb,72235972,6121452
zkfzslyvmbfb,190355468,6121452
zkfzslyvmbfb,71815372,6121452
jtfzslyvlbpc,139661292,6121452
jtfzslyvlbpc,93342702,6121452
fjghvlyvlblc,72235972,6121452
fjghvlyvlblc,190355468,6121452
fjghvlyvlblc,111032252,6121452
grfzslyvlblc,72235972,6121452
grfzslyvlblc,190355468,6121452
grfzslyvlblc,111032252,6121452
vlfzslyvlblc,10555871,6121452
vlfzslyvlblc,72235972,6121452
vlfzslyvlblc,190355468,6121452
vlfzslyvlblc,71815372,6121452
vwfzslyvlbkc,72235972,6121452
whghvlyvlbkc,72235972,6121452
whghvlyvlbkc,190355468,6121452
lzbttlyvlbkc,72235972,6121452
lzbttlyvlbkc,190355468,6121452
lzbttlyvlbkc,111032252,6121452
zkfzslyvlbkc,72235972,6121452
zkfzslyvlbkc,190355468,6121452
zkfzslyvlbkc,71815372,6121452
nhghvlyvlbjc,72235972,6121452
nhghvlyvlbjc,190355468,6121452
jtfzslyvlbgc,139661292,6121452
jtfzslyvlbgc,93342702,6121452
grfzslyvlbcc,72235972,6121452
grfzslyvlbcc,190355468,6121452
grfzslyvlbcc,111032252,6121452
vlfzslyvlbcc,72235972,6121452
vlfzslyvlbcc,190355468,6121452
vlfzslyvlbcc,71815372,6121452
vwfzslyvlbbc,72235972,6121452
whghvlyvlbbc,72235972,6121452
whghvlyvlbbc,190355468,6121452
lzbttlyvlbbc,72235972,6121452
lzbttlyvlbbc,190355468,6121452
lzbttlyvlbbc,205993266,6121452
lzbttlyvlbbc,111032252,6121452
nhghvlyvlbzb,72235972,6121452
nhghvlyvlbzb,190355468,6121452
qgrztlyvkbxb,160230892,6121452
jtfzslyvlbwb,139661292,6121452
jtfzslyvlbwb,93342702,6121452
wtgmvlyvlbvb,206478489,6121452
fjghvlyvlbsb,72235972,6121452
fjghvlyvlbsb,190355468,6121452
fjghvlyvlbsb,111032252,6121452
grfzslyvlbsb,72235972,6121452
grfzslyvlbsb,190355468,6121452
grfzslyvlbsb,111032252,6121452
vlfzslyvlbsb,72235972,6121452
vlfzslyvlbsb,190355468,6121452
vlfzslyvlbsb,71815372,6121452
vwfzslyvlbrb,72235972,6121452
whghvlyvlbrb,72235972,6121452
whghvlyvlbrb,190355468,6121452
lzbttlyvlbrb,72235972,6121452
lzbttlyvlbrb,190355468,6121452
lzbttlyvlbrb,111032252,6121452
zkfzslyvlbrb,10555871,6121452
zkfzslyvlbrb,72235972,6121452
zkfzslyvlbrb,190355468,6121452
zkfzslyvlbrb,71815372,6121452
nhghvlyvlbqb,72235972,6121452
nhghvlyvlbqb,190355468,6121452
jtfzslyvlbnb,139661292,6121452
jtfzslyvlbnb,93342702,6121452
mkghvlyvlbmb,206478489,6121452
fjghvlyvlbkb,72235972,6121452
fjghvlyvlbkb,190355468,6121452
fjghvlyvlbkb,111032252,6121452
grfzslyvlbkb,72235972,6121452
grfzslyvlbkb,190355468,6121452
grfzslyvlbkb,111032252,6121452
vlfzslyvlbkb,72235972,6121452
vlfzslyvlbkb,190355468,6121452
vlfzslyvlbkb,71815372,6121452
vwfzslyvlbjb,72235972,6121452
whghvlyvlbjb,72235972,6121452
whghvlyvlbjb,190355468,6121452
lzbttlyvlbjb,72235972,6121452
lzbttlyvlbjb,190355468,6121452
lzbttlyvlbjb,111032252,6121452
zkfzslyvlbjb,72235972,6121452
zkfzslyvlbjb,190355468,6121452
zkfzslyvlbjb,71815372,6121452
nhghvlyvlbhb,72235972,6121452
nhghvlyvlbhb,190355468,6121452
jtfzslyvlbfb,139661292,6121452
jtfzslyvlbfb,93342702,6121452
mkghvlyvlbdb,206478489,6121452
wtgmvlyvlbdb,206478489,6121452
fjghvlyvkbpc,72235972,6121452
fjghvlyvkbpc,190355468,6121452
fjghvlyvkbpc,111032252,6121452
grfzslyvkbpc,72235972,6121452
grfzslyvkbpc,190355468,6121452
grfzslyvkbpc,111032252,6121452
vlfzslyvkbpc,72235972,6121452
vlfzslyvkbpc,190355468,6121452
vlfzslyvkbpc,71815372,6121452
vwfzslyvkbnc,72235972,6121452
whghvlyvkbnc,72235972,6121452
whghvlyvkbnc,190355468,6121452
lzbttlyvkbnc,72235972,6121452
lzbttlyvkbnc,190355468,6121452
lzbttlyvkbnc,111032252,6121452
nhghvlyvkbmc,72235972,6121452
nhghvlyvkbmc,190355468,6121452
jtfzslyvkbkc,139661292,6121452
jtfzslyvkbkc,93342702,6121452
wtgmvlyvkbjc,206478489,6121452
fjghvlyvkbgc,72235972,6121452
fjghvlyvkbgc,190355468,6121452
fjghvlyvkbgc,111032252,6121452
grfzslyvkbgc,72235972,6121452
grfzslyvkbgc,190355468,6121452
grfzslyvkbgc,111032252,6121452
vlfzslyvkbgc,72235972,6121452
vlfzslyvkbgc,190355468,6121452
vlfzslyvkbgc,71815372,6121452
vwfzslyvkbfc,72235972,6121452
whghvlyvkbfc,72235972,6121452
whghvlyvkbfc,190355468,6121452
lzbttlyvkbfc,72235972,6121452
lzbttlyvkbfc,190355468,6121452
lzbttlyvkbfc,111032252,6121452
zkfzslyvkbfc,72235972,6121452
zkfzslyvkbfc,160230892,6121452
zkfzslyvkbfc,190355468,6121452
zkfzslyvkbfc,159665282,6121452
zkfzslyvkbfc,71815372,6121452
zkfzslyvkbfc,8289814,6121452
jtfzslyvkbbc,139661292,6121452
jtfzslyvkbbc,209077307,6121452
jtfzslyvkbbc,93342702,6121452
qgrztlyvmbzb,9796690,6121452
qgrztlyvmbzb,8289814,6121452
mkghvlyvkbzb,206478489,6121452
244030327,148327392,18517376
241767310,148327392,18517376
241767310,203760701,18517376
241767310,33992042,18517376
241767310,11455596,18517376
241767310,231753332,18517376
239909796,148327392,18517376
239909796,195743343,18517376
239909796,33992042,18517376
239909796,11455596,18517376
238082677,148327392,18517376
238082677,184624090,18517376
238082677,14186026,18517376
238082677,8346884,18517376
237531784,148327392,18517376
237531784,68121142,18517376
236138228,20738801,18517376
236138228,67736752,18517376
236138228,148327392,18517376
236138228,68121142,18517376
236138228,195743343,18517376
236138228,195403731,18517376
236138228,197234536,18517376
236138228,14186026,18517376
236138228,33992042,18517376
236138228,11455596,18517376
235755641,177230982,18517376
235755641,148327392,18517376
235755641,68121142,18517376
235755641,3949436,18517376
235755641,33992042,18517376
234784748,9965059,18517376
234784748,148327392,18517376
234784748,14186026,18517376
234784748,3949436,18517376
234249872,148327392,18517376
234249872,14186026,18517376
234249872,3949436,18517376
234249872,211675625,18517376
232893239,9965059,18517376
232893239,11408058,18517376
232893239,185448168,18517376
232893239,177230982,18517376
232893239,56361452,18517376
232893239,148327392,18517376
232893239,68121142,18517376
232893239,178282262,18517376
232893239,10786493,18517376
232893239,195743343,18517376
232893239,91112612,18517376
232893239,8346884,18517376
232893239,185108326,18517376
232559131,67736752,18517376
232559131,148327392,18517376
232559131,68121142,18517376
232559131,91112612,18517376
232559131,8346884,18517376
232559131,160780672,18517376
231714442,201731920,18517376
231714442,11408058,18517376
231714442,206804858,18517376
231714442,41724092,18517376
231714442,148327392,18517376
231714442,17882281,18517376
231714442,195403731,18517376
231714442,14186026,18517376
231714442,8346884,18517376
231714442,185108326,18517376
231714442,33992042,18517376
231714442,11455596,18517376
230812746,177230982,18517376
230812746,67736752,18517376
230812746,148327392,18517376
230812746,68121142,18517376
230812746,17882281,18517376
230812746,91112612,18517376
230812746,195403731,18517376
230812746,27606632,18517376
229763611,9965059,18517376
229763611,201661802,18517376
229763611,177230982,18517376
229763611,148327392,18517376
229763611,68121142,18517376
229763611,178282262,18517376
229763611,159696852,18517376
229763611,17882281,18517376
229763611,91112612,18517376
229763611,185108326,18517376
229763611,33992042,18517376
229763481,20738801,18517376
229763481,67736752,18517376
229763481,148327392,18517376
229763481,68121142,18517376
229763481,159696852,18517376
229763481,185874155,18517376
229763481,8346884,18517376
229763481,33992042,18517376
229763481,11455596,18517376
229468835,9965059,18517376
229468835,20738801,18517376
229468835,177230982,18517376
229468835,67736752,18517376
229468835,148327392,18517376
229468835,8346884,18517376
229468835,3949436,18517376
229468835,185108326,18517376
229468835,11455596,18517376
228532241,9965059,18517376
228532241,177230982,18517376
228532241,67736752,18517376
228532241,148327392,18517376
228532241,68121142,18517376
228532241,178282262,18517376
228532241,197234536,18517376
228532241,33992042,18517376
227840370,9965059,18517376
227840370,177230982,18517376
227840370,148327392,18517376
227840370,195403731,18517376
227840370,69568352,18517376
227840370,185108326,18517376
227840370,160780672,18517376
227840370,33992042,18517376
227840370,11455596,18517376
226860023,9965059,18517376
226860023,11408058,18517376
226860023,177230982,18517376
226860023,148327392,18517376
226860023,195403731,18517376
226860023,69568352,18517376
226860023,3949436,18517376
226860023,185108326,18517376
226860023,27606632,18517376
226860023,33992042,18517376
242284057,199892769,18288648
242284057,3995171,18288648
242284057,4866305,18288648
242284057,219320959,18288648
242284057,190560457,18288648
242284057,231315073,18288648
242284057,233621857,18288648
242284057,219815685,18288648
242284057,4365638,18288648
242284057,232312915,18288648
242284057,201081968,18288648
242284057,213818548,18288648
242284057,12869684,18288648
242284057,180860502,18288648
239193239,180860502,18288648
238036161,220568192,18288648
238036161,127815452,18288648
238036161,133355872,18288648
238036161,184782742,18288648
238036161,119792682,18288648
238036161,9102758,18288648
238036161,10098017,18288648
238036161,184199203,18288648
238036161,219815685,18288648
238036161,207293721,18288648
238036161,178585042,18288648
238036161,180860502,18288648
236627526,68983672,18288648
236627526,214204840,18288648
236627526,189926569,18288648
236627526,13911595,18288648
236627526,220000857,18288648
236627526,220207486,18288648
236627526,196861168,18288648
236627526,219320959,18288648
236627526,72902412,18288648
236627526,12655596,18288648
236627526,219815685,18288648
236627526,147275192,18288648
236627526,208137384,18288648
236627526,213818548,18288648
236627526,185422955,18288648
236627526,180860502,18288648
234939052,185790102,18288648
234939052,216683406,18288648
234939052,185275990,18288648
234939052,202497521,18288648
234939052,201566723,18288648
234939052,210490585,18288648
234939052,203792480,18288648
234939052,216722049,18288648
234939052,185422955,18288648
234939052,180860502,18288648
233949857,185275990,18288648
233949857,201081968,18288648
233949857,194782164,18288648
233949857,180860502,18288648
232079515,68983672,18288648
232079515,206489575,18288648
232079515,2139929,18288648
232079515,4700798,18288648
232079515,13275385,18288648
232079515,205275893,18288648
232079515,206676038,18288648
232079515,198078591,18288648
232079515,12655596,18288648
232079515,193506043,18288648
232079515,10852691,18288648
232079515,200829901,18288648
232079515,180860502,18288648
230471512,195331384,18288648
230471512,199892769,18288648
230471512,13911595,18288648
230471512,2694242,18288648
230471512,190983789,18288648
230471512,190664107,18288648
230471512,196861168,18288648
230471512,196481749,18288648
230471512,12655596,18288648
230471512,112455172,18288648
230471512,203792480,18288648
230471512,198204374,18288648
230471512,185422955,18288648
230471512,180860502,18288648
228717178,68983672,18288648
228717178,191962732,18288648
228717178,30779832,18288648
228717178,199103073,18288648
228717178,186782712,18288648
228717178,196861168,18288648
228717178,156086352,18288648
228717178,194455143,18288648
228717178,196481749,18288648
228717178,46486792,18288648
228717178,10852691,18288648
228717178,100221652,18288648
228717178,196862840,18288648
228717178,184280318,18288648
228717178,201081968,18288648
228717178,189581228,18288648
228717178,8208583,18288648
228717178,86978982,18288648
228717178,37633802,18288648
228717178,142674172,18288648
228717178,198357746,18288648
228717178,180860502,18288648
227442716,192730021,18288648
227442716,68983672,18288648
227442716,50226272,18288648
227442716,89889202,18288648
227442716,167774272,18288648
227442716,197697865,18288648
227442716,196861168,18288648
227442716,156086352,18288648
227442716,194455219,18288648
227442716,194455143,18288648
227442716,12655596,18288648
227442716,188530638,18288648
227442716,193506043,18288648
227442716,189771155,18288648
227442716,183166431,18288648
227442716,183326931,18288648
227442716,180860502,18288648
227442716,13484605,18288648
226044289,68983672,18288648
226044289,195151861,18288648
226044289,191896299,18288648
226044289,192624058,18288648
226044289,194384871,18288648
226044289,112696772,18288648
226044289,190664107,18288648
226044289,194860202,18288648
226044289,104927542,18288648
226044289,167774272,18288648
226044289,112151972,18288648
226044289,193975067,18288648
226044289,194252991,18288648
226044289,194455143,18288648
226044289,194455219,18288648
226044289,189771155,18288648
226044289,10852691,18288648
226044289,193938657,18288648
226044289,8208583,18288648
226044289,86978982,18288648
226044289,185422955,18288648
226044289,195021752,18288648
226044289,180860502,18288648
hzwptnywnbjc,6780662,788001
hzwptnywnbjc,7834137,788001
hzwptnywnbjc,239137546,788001
244036609,6780662,788001
hzwptnywnbzb,6780662,788001
hzwptnywnbzb,237843591,788001
hzwptnywnbzb,7834137,788001
hzwptnywnbzb,239137546,788001
hzwptnywnbzb,227442993,788001
242803356,14527886,788001
243096729,6780662,788001
243096729,237843591,788001
243096729,7834137,788001
hzwptnywnbqb,6780662,788001
hzwptnywnbqb,7834137,788001
243154376,6780662,788001
243154376,8897872,788001
243154376,3900214,788001
243473725,148882972,788001
hzwptnywnbhb,6780662,788001
hzwptnywnbhb,238171462,788001
hzwptnywnbhb,7834137,788001
hzwptnywnbhb,105094672,788001
242958858,6780662,788001
242958858,7834137,788001
243473557,148882972,788001
hzwptnywmblc,6780662,788001
hzwptnywmblc,7834137,788001
243314184,233535972,788001
243314184,60195472,788001
243151742,14527886,788001
243381999,9114950,788001
243381999,42710322,788001
243381999,38505422,788001
243381999,80140082,788001
hzwptnywmbcc,6780662,788001
hzwptnywmbcc,7834137,788001
242803215,3570548,788001
242803215,14527886,788001
blpmwlywmbsb,6780662,788001
blpmwlywmbsb,7834137,788001
243314304,233535972,788001
243211308,60195472,788001
243211308,34583172,788001
242803166,14527886,788001
blpmwlywmbkb,6780662,788001
blpmwlywmbkb,7834137,788001
blpmwlywlbpc,6780662,788001
blpmwlywlbpc,225907924,788001
blpmwlywlbpc,42710322,788001
blpmwlywlbpc,229294108,788001
blpmwlywlbpc,7834137,788001
blpmwlywlbpc,185873795,788001
blpmwlywlbpc,234825068,788001
blpmwlywlbgc,6780662,788001
blpmwlywlbgc,42710322,788001
blpmwlywlbgc,7834137,788001
242483648,9114950,788001
242483648,229308058,788001
241392431,14527886,788001
blpmwlywlbwb,6780662,788001
blpmwlywlbwb,7834137,788001
241772678,6780662,788001
241772678,7834137,788001
241765575,26444472,788001
blpmwlywlbnb,6780662,788001
blpmwlywlbnb,7834137,788001
blpmwlywlbnb,216128840,788001
blpmwlywlbnb,222611896,788001
241309787,6780662,788001
241309787,195018862,788001
241309787,7834137,788001
241309787,60195472,788001
242092985,9114950,788001
blpmwlywlbfb,6780662,788001
blpmwlywlbfb,7834137,788001
blpmwlywkbkc,6780662,788001
blpmwlywkbkc,7834137,788001
blpmwlywkbkc,197773458,788001
241847166,9114950,788001
240807232,14527886,788001
240807232,184233396,788001
blpmwlywkbbc,6780662,788001
blpmwlywkbbc,7834137,788001
blpmwlywkbbc,164022092,788001
241392397,14527886,788001
241621477,34583172,788001
blpmwlywkbrb,6780662,788001
blpmwlywkbrb,85547942,788001
blpmwlywkbrb,223391406,788001
blpmwlywkbrb,7834137,788001
blpmwlywkbrb,164022092,788001
240666782,13911819,788001
240935419,203131913,788001
240935419,199025560,788001
240935881,203131913,788001
240935881,7642860,788001
240453598,148882972,788001
blpmwlywkbjb,6780662,788001
blpmwlywkbjb,7834137,788001
240666748,184074008,788001
240666748,13911819,788001
blpmwlywjbmc,6780662,788001
blpmwlywjbmc,182588103,788001
blpmwlywjbmc,222118732,788001
blpmwlywjbmc,7834137,788001
240666728,13911819,788001
240689962,6780662,788001
240689962,195018862,788001
240689962,7834137,788001
240807293,14527886,788001
240807293,184233396,788001
240427440,148882972,788001
blpmwlywjbdc,6780662,788001
blpmwlywjbdc,7834137,788001
240666691,211363204,788001
240666691,13911819,788001
240508163,26444472,788001
blpmwlywjbtb,6780662,788001
blpmwlywjbtb,7834137,788001
240666616,211363204,788001
240666616,13911819,788001
240159536,6780662,788001
240159536,7834137,788001
240159536,224647097,788001
240593365,14527886,788001
239593945,148882972,788001
239593945,226858257,788001
blpmwlywjblb,6780662,788001
blpmwlywjblb,7834137,788001
238703129,148882972,788001
238703129,85676362,788001
blpmwlywjbcb,6780662,788001
blpmwlywjbcb,221591636,788001
blpmwlywjbcb,7834137,788001
blpmwlywjbcb,7642860,788001
240157046,9114950,788001
blpmwlywhbhc,6780662,788001
blpmwlywhbhc,7834137,788001
blpmwlywhbhc,227566374,788001
238914689,6780662,788001
238914689,7834137,788001
238914689,227566374,788001
240020692,34583172,788001
blpmwlywhbxb,6780662,788001
blpmwlywhbxb,217705784,788001
blpmwlywhbxb,7834137,788001
238914687,6780662,788001
238914687,7834137,788001
239736174,6780662,788001
239903434,6780662,788001
239903434,226858257,788001
blpmwlywhbpb,6780662,788001
blpmwlywhbpb,7834137,788001
238914681,6780662,788001
